20260923-16:10:27.045485 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.076824 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.076866 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.076909 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.076951 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.076994 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.077036 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.077079 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.077122 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.077165 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.077207 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.077250 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.077292 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.077360 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.077403 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.077446 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.077489 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.077544 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.077587 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.077629 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.077672 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.077714 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.077758 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.077800 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.077843 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.077885 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.077928 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.078066 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.078181 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.078288 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.078395 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.078499 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.078600 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.078745 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.078880 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.078960 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.079007 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.079050 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.079093 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.079135 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.079178 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.079221 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.079264 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.079306 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.079349 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.079392 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.079435 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.079478 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.079521 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.079563 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.079605 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.079650 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.079692 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.079735 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.079778 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.079820 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.079863 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.079905 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.079948 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.079990 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.080033 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.080075 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.080118 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.080160 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.080203 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.080246 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.080289 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.080332 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.080375 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.080420 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.080463 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.080505 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.080548 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.080590 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.080633 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.080675 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.080744 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.080787 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.080830 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.080872 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.080914 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.081230 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.081324 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.081758 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.081818 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.082033 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.082089 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.082283 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.082307 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.082327 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.082345 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.082450 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.082487 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.082523 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.082575 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.082608 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.082659 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.082693 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.082734 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.082768 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.082820 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.082870 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.082903 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.082945 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.082980 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.083032 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.083065 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.083116 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.083166 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.083199 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.083250 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.083271 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.083315 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.083333 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.083351 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.083397 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.083415 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.083433 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.083470 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.083489 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.083507 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.083543 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.083561 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.083580 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.083616 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.083634 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.083674 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.083690 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.083707 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.083746 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.083764 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.083782 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.083800 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.083818 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.083836 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.083855 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.083873 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.083891 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.083909 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.083928 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.083947 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.083965 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.083984 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.084002 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.084021 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.084039 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.084057 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.084076 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.084094 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.084112 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.084131 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.084149 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.084168 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.084186 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.084205 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.084223 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.084241 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.084259 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.084277 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.084295 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.084313 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.084329 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.084348 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.084366 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.084385 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.084403 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.084422 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.084440 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.084458 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.084476 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.084495 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.084524 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.084542 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.084560 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.084579 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.084597 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.084616 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.084634 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.084655 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.084674 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.084693 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.084711 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.084731 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.084749 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.084768 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.084787 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.084806 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.084824 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.084843 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.084862 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.084881 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.084900 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.084919 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.084938 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.084957 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.084976 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.084995 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.085014 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.085033 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.085052 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.085071 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.085090 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.085109 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.085128 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.085147 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.085186 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.085205 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.085224 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.085243 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.085262 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.085280 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.085299 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.085319 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.085337 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.085357 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.085389 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.085409 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.085428 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.085447 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.085484 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.085503 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.085522 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.085541 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.085560 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.085617 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.085636 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.085672 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.085692 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.085711 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.085755 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.085774 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.085792 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.085829 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.085848 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.085883 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.085903 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.085922 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.085986 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.086012 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.086031 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.086049 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.086067 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.086083 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:27.086099 : ERROR , FIX Server , Socket error :0, socket event result :0 
