20260923-16:10:44.055492 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087637 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087639 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087642 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087645 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087647 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087651 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087658 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087665 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087672 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087675 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087681 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087684 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087687 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087693 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087697 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087699 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087702 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087708 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087711 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087713 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087716 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087718 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087721 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087724 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087726 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087729 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087731 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087734 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087736 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087739 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087741 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087744 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087747 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087749 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087752 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087754 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087757 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087759 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087762 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087764 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087767 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087770 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087772 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087794 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087802 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087808 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087816 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087820 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087823 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087825 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087828 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087831 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087833 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087836 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087839 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087841 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087844 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087846 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087849 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087851 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087854 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087857 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087859 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087862 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087864 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087867 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087874 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087877 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087880 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087883 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087885 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087907 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087918 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087923 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087930 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087937 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087943 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087947 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087949 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087952 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087954 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087957 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087960 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087962 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087968 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087975 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087982 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087989 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.087996 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088003 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088010 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088017 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088020 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088023 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088025 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088028 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088031 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088033 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088036 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088038 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088041 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088043 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088046 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088048 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088051 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088054 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088056 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088059 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088062 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088069 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088076 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088083 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088101 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088107 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088111 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088114 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088118 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088120 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088123 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088126 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088129 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088131 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088134 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088136 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088144 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088153 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088161 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088168 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088175 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088183 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088186 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088189 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088192 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088194 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088197 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088199 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088202 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088204 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088207 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088210 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088212 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088215 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088221 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088228 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088235 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088238 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088244 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088247 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088254 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088257 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088259 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088262 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088280 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088286 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088290 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088292 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088295 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088297 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088300 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088303 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088310 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088313 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088316 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:44.088318 : ERROR , FIX Server , Socket error :0, socket event result :0 
