20260923-16:10:32.606261 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:32.625039 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:32.625089 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:32.625135 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:32.625180 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:32.625225 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:32.625271 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:32.625315 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:32.625360 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:32.625405 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:32.625450 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:32.625495 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:32.625540 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:32.625586 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:32.625631 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:32.625676 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:32.625781 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:32.625827 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:32.625872 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:32.625917 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:32.625963 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:32.626007 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:32.626052 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:32.626096 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:32.626141 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:32.626186 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:32.626231 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:32.626276 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:32.626320 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:32.626365 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:32.626411 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:32.626456 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:32.626500 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:32.626545 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:32.626590 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:32.626634 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:32.626679 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:32.626724 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:32.626769 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:32.626817 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:32.626861 : ERROR , FIX Server , Socket error :0, socket event result :0 
