20260923-16:37:15.275420 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.300391 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.300455 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.300496 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.300536 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.300577 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.300618 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.300655 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.300691 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.300737 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.300780 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.300825 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.300871 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.300916 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.300959 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.301001 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.301042 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.301084 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.301125 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.301167 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.301209 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.301251 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.301293 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.301338 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.301384 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.301432 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.301477 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.301520 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.301562 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.301605 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.301647 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.301688 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.301729 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.301800 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.301842 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.301883 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.301924 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.301965 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.302005 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.302046 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.302087 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.302128 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.302169 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.302209 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.302250 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.302291 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.302331 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.302373 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.302414 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.302479 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.302520 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.302561 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.302601 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.302642 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.302683 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.302724 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.302764 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.302805 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.302845 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.302886 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.302927 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.302968 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.303008 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.303049 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.303089 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.303130 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.303170 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.303211 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.303251 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.303292 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.303332 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.303373 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.303413 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.303595 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.303643 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.303684 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.303725 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.303765 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.303807 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.303848 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.303889 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.303930 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.303973 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.304016 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.304060 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.304104 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.304149 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.304193 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.304237 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.304281 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.304327 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.304372 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.304417 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.304460 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.304506 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.304549 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.304591 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.304633 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.304676 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.304716 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.304758 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.304799 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.304841 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.304882 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.304923 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.304964 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.305006 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.305048 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.305091 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.305133 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.305175 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.305216 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.305258 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.305299 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.305341 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.305383 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.305424 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.305465 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.305506 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.305548 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.305617 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.305659 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.305701 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.305744 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.305787 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.305830 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.305874 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.306016 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.306072 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.306115 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.306157 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.306198 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.306239 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.306282 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.306323 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.306365 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.306406 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.306449 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.306491 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.306533 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.306575 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.306616 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.306657 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.306698 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.306738 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.306779 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.306820 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.306861 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.306901 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.306942 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.306982 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.307023 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.307063 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.307104 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.307144 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.307185 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.307226 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.307266 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.307306 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.307347 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.307388 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.307455 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.307497 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.307538 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.307579 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.307620 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.307661 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.307702 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.307760 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.307802 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.307844 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.307885 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.307927 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.307971 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.308013 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.308055 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.308098 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.308141 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.308183 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.308226 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.308267 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.308308 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.308349 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.308390 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.308431 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.308472 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.308513 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.308554 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.308595 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.308637 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.308678 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.308736 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.308776 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.308818 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.308858 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.308898 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.308939 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.308980 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.309021 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.309063 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.309103 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.309144 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.309185 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.309225 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.309266 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.309307 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.309347 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.309388 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.309428 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.309494 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.309535 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.309575 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.309615 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.309656 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.309697 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.309738 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.309779 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.309819 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.309860 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.309901 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.309941 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.309982 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.310022 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.310063 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.310103 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.310145 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.310185 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.310226 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.310266 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.310307 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.310348 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.310388 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.310428 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.310469 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.310509 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.310550 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.310591 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.310632 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.310672 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.310713 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.310753 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.310795 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.310837 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.310878 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.310918 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.310959 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.311000 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.311041 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.311081 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.311122 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.311162 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.311203 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.311243 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.311284 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.311324 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.311365 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.311405 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.311446 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.311510 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.311551 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.311591 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.311633 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.311673 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.311714 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.311754 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.311795 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.311836 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.311876 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.311917 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.311959 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.311999 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.312057 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.312097 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.312137 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.312177 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.312218 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.312258 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.312299 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.312339 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.312379 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.312419 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.312460 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.312500 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.312541 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.312581 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.312622 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.312662 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.312702 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.312742 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.312783 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.312823 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.312865 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.312905 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.312945 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:15.312986 : ERROR , FIX Server , Socket error :0, socket event result :0 
