20260923-16:11:10.311144 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385248 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385253 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385265 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385271 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385283 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385302 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385308 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385313 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385318 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385329 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385335 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385340 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385351 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385357 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385370 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385376 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385381 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385386 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385397 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385403 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385409 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385419 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385424 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385436 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385442 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385464 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385470 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385475 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385480 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385493 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385499 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385511 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385517 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385546 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385554 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385560 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385572 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385578 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385589 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385596 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385602 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385612 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385618 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385623 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385630 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385640 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385646 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385651 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385656 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385668 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385674 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385687 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385693 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385698 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385709 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385715 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385720 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385725 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385737 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385743 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385750 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385753 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385755 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385758 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385761 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385763 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385766 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385768 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385772 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385774 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385777 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385779 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385782 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385785 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385787 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385790 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385792 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385795 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385798 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385800 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385803 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385805 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385808 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385810 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385813 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385816 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385818 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385821 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385823 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385826 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385828 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385831 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385835 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385837 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385839 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385842 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385845 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385849 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385852 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385855 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385857 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385860 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385862 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385865 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385867 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385870 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385872 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385875 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385877 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385880 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385882 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385885 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385887 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385890 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385892 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385895 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385898 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385901 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385904 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385906 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385909 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385912 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385914 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385917 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385919 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385922 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385924 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385926 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385929 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385932 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385934 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385937 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385939 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385942 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385944 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385947 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385949 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385952 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385955 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385957 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385963 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385966 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385969 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385977 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385983 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385990 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.385997 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386000 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386003 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386005 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386008 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386010 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386013 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386015 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386018 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386020 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386027 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386032 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386037 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386042 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386053 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386059 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386071 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386077 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386090 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386096 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386101 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386106 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386117 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386123 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386143 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386149 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386154 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386159 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386192 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386198 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386203 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386208 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386219 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386224 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386237 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386243 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386255 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386262 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386269 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386272 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386275 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386277 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386281 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386286 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386289 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386291 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386294 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386296 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386299 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386301 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386304 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386306 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386309 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386311 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386314 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386316 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386323 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386328 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386334 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386338 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386343 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386373 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386378 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386384 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386388 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386390 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386394 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386396 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386399 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386405 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386411 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386416 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386421 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386426 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386438 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386444 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386481 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386488 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386496 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386503 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386513 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386519 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386524 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386529 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386534 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386546 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386552 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386571 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386577 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386584 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386589 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386600 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386605 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386610 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386621 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386627 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386639 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386645 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386650 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386655 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386667 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386673 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386685 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386691 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386702 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386708 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386713 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386718 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386730 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386736 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386748 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386753 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386765 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386771 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386776 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386782 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386794 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386800 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386811 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386817 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386828 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386834 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386839 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386844 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386855 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386860 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386892 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386898 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386905 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386920 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386925 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386931 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386936 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386941 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386953 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386962 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.386997 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.387003 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.387008 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.387013 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.387026 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.387032 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.387043 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.387049 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.387054 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.387059 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.387064 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.387069 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.387074 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.387079 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.387085 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.387098 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.387104 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.387115 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.387122 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.387127 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.387137 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.387143 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.387148 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:10.387153 : ERROR , FIX Server , Socket error :0, socket event result :0 
