20260923-16:11:04.856125 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.915375 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.915409 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.915421 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.915432 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.915442 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.915452 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.915462 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.915469 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.915477 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.915487 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.915496 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.915506 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.915512 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.915520 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.915526 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.915534 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.915540 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.915549 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.915555 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.915563 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.915573 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.915583 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.915592 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.915602 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.915612 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.915649 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.915661 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.915672 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.915682 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.915692 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.915701 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.915707 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.915733 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.915745 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.915756 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.915766 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.915777 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.915793 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.915810 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.915821 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.915835 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.915846 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.915859 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.915869 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.915879 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.915926 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.915932 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.915936 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.915941 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.915975 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.915987 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.915999 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916009 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916019 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916028 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916034 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916043 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916049 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916054 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916059 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916063 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916068 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916073 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916078 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916083 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916088 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916097 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916107 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916116 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916126 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916132 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916141 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916150 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916187 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916199 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916210 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916220 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916259 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916267 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916273 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916278 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916283 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916288 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916293 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916298 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916303 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916308 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916312 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916317 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916322 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916327 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916333 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916343 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916353 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916363 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916369 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916374 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916407 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916420 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916427 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916432 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916437 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916447 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916456 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916466 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916476 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916482 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916487 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916491 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916497 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916502 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916507 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916512 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916517 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916522 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916528 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916533 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916538 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916543 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916548 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916552 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916586 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916598 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916604 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916608 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916613 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916618 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916623 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916628 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916634 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916638 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916643 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916648 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916653 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916658 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916662 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916668 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916672 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916677 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916683 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916687 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916692 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916697 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916702 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916706 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916738 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916752 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916759 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916766 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916773 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916778 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916783 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916788 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916793 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916798 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916803 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916811 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916828 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916838 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916848 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916853 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916858 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916862 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916867 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916876 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916886 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916896 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916905 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916911 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916947 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916960 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916967 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916973 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916978 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916984 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916989 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916993 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.916998 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917003 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917008 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917013 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917018 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917023 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917029 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917038 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917049 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917054 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917059 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917064 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917070 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917075 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917080 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917085 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917119 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917131 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917137 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917142 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917147 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917152 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917157 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917162 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917176 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917186 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917192 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917197 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917202 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917207 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917212 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917217 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917222 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917227 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917249 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917261 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917269 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917275 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917281 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917286 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917319 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917332 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917338 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917344 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917348 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917353 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917358 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917363 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917368 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917373 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917378 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917383 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917388 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917412 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917420 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917426 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917432 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917437 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917442 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917447 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917452 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917457 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917462 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917467 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917487 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917499 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917506 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917511 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917516 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917521 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917541 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917547 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917552 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917557 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917562 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917567 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917601 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917614 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917621 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917626 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917631 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917636 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917641 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917645 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917651 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917656 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917661 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917666 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917675 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917685 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917691 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917696 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917701 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917706 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917711 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917716 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917721 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917726 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917730 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917736 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917770 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917782 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917789 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917794 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917799 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917803 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917808 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917813 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917823 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917833 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917843 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917853 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917860 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917864 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917869 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917874 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917879 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917884 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917889 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917894 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917899 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917905 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917914 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917924 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917963 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917974 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917981 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917986 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.917991 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.918000 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:04.918010 : ERROR , FIX Server , Socket error :0, socket event result :0 
