20260923-16:10:55.072188 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:55.103776 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:55.103787 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:55.103793 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:55.103803 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:55.103814 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:55.103824 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:55.103835 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:55.103845 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:55.103855 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:55.103865 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:55.103875 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:55.103885 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:55.103895 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:55.103905 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:55.103911 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:55.103920 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:55.103930 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:55.103940 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:55.103950 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:55.103960 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:55.103966 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:55.103976 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:55.103985 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:55.103996 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:55.104006 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:55.104016 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:55.104022 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:55.104030 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:55.104040 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:55.104050 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:55.104060 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:55.104070 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:55.104086 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:55.104094 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:55.104100 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:55.104103 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:55.104110 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:55.104119 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:55.104141 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:55.104154 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:55.104160 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:55.104170 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:55.104180 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:55.104190 : ERROR , FIX Server , Socket error :0, socket event result :0 
