20260923-16:10:59.730427 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.759970 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.759975 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.759980 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.759985 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.759990 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.759995 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760000 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760006 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760011 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760016 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760021 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760026 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760031 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760036 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760041 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760046 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760051 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760056 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760061 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760066 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760071 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760077 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760120 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760129 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760136 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760142 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760147 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760152 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760158 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760163 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760195 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760205 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760213 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760219 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760225 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760230 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760235 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760240 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760245 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760250 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760255 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760260 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760298 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760307 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760314 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760320 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760325 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760330 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760336 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760341 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760346 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760351 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760381 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760389 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760395 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760418 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760427 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760435 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760441 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760446 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760451 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760456 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760494 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760503 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760509 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760515 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760520 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760526 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760531 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760536 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760541 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760546 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760551 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760576 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760584 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760590 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760595 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760601 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760606 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760612 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760617 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760655 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760663 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760669 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760674 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760679 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760684 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760689 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760694 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760700 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760705 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760769 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760777 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760783 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760843 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760852 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760859 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760895 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760911 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760917 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760922 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760927 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760932 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760938 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760943 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760947 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760952 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760957 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760962 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760967 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760972 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760976 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760981 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760986 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760991 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.760996 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761001 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761006 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761011 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761015 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761020 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761025 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761030 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761035 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761040 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761045 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761050 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761055 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761060 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761065 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761070 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761074 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761079 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761084 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761089 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761094 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761099 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761104 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761109 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761113 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761118 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761123 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761128 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761133 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761138 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761143 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761148 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761152 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761157 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761162 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761167 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761172 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761177 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761182 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761187 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761192 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761197 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761202 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761207 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761212 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761217 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761222 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761227 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761232 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761237 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761241 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761246 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761251 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761256 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761261 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761266 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761270 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761275 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761280 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761285 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761291 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761295 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761300 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761306 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761311 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761315 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761320 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761325 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761330 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761335 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761340 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761345 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761350 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761355 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761359 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761364 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761369 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761374 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761379 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761384 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761389 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761394 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761399 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761404 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761409 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761414 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761419 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761424 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761428 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761433 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761438 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761443 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761448 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761452 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761457 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761462 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761468 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761472 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761477 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761482 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761487 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761492 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761496 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761501 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761506 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761511 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761516 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761521 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761526 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761530 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761535 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761540 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761545 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761550 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761554 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761559 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761564 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761569 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761598 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761604 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761610 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761615 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761619 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761624 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761629 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761634 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761639 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761644 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761648 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761653 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761658 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761663 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761668 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761673 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761678 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761682 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761687 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761692 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761697 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761702 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761706 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761711 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761716 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761721 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761727 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761731 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761736 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:59.761741 : ERROR , FIX Server , Socket error :0, socket event result :0 
