20260923-16:10:43.099988 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.122260 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.122275 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.122293 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.122308 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.122326 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.122341 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.122359 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.122374 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.122392 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.122410 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.122428 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.122443 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.122458 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.122476 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.122492 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.122509 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.122525 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.122543 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.122558 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.122576 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.122591 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.122609 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.122625 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.122642 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.122657 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.122673 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.122691 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.122706 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.122724 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.122739 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.122757 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.122772 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.122790 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.122805 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.122823 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.122841 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.122856 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.122874 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.122889 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.122907 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.122922 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.122940 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.122955 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.122971 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.122989 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.123005 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.123022 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.123038 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.123055 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.123071 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.123089 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.123107 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.123125 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.123143 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.123162 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.123178 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.123197 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.123215 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.123234 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.123253 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.123271 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.123290 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.123306 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.123325 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.123343 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.123359 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.123378 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.123394 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.123412 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.123431 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.123450 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.123469 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.123485 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.123503 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.123522 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.123540 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.123557 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.123575 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.123594 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.123613 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.123631 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.123649 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.123667 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.123686 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.123702 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.123721 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.123740 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.123759 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.123778 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.123797 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.123815 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.123832 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.123848 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.123866 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.123883 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.123902 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.123921 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.123938 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.123956 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.123975 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.123994 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.124011 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.124030 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.124049 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.124068 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.124084 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.124103 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.124122 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.124157 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.124177 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.124196 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.124215 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.124234 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.124253 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.124273 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.124292 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.124308 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.124327 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.124344 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.124360 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.124380 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.124399 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.124418 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.124437 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.124454 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.124471 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.124490 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.124509 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.124526 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.124545 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.124564 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.124583 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.124600 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.124619 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.124638 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.124657 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.124676 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.124695 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.124714 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.124734 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.124753 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.124771 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.124790 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.124809 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.124828 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.124847 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.124866 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.124885 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.124903 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.124920 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.124939 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.124958 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.124977 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.124993 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.125012 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.125031 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.125050 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.125067 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.125086 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.125105 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.125124 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.125143 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.125160 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.125179 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.125198 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.125216 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.125235 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.125254 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.125274 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.125293 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.125311 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.125330 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.125349 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.125368 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.125387 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.125405 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.125424 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.125443 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.125462 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.125481 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.125500 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.125519 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.125536 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.125555 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.125575 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.125593 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.125613 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.125632 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.125651 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.125670 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.125687 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.125705 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.125721 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.125739 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.125758 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.125776 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.125794 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.125811 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.125829 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.125846 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.125862 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.125880 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.125899 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.125915 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.125933 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.125949 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.125968 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.125984 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.126002 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.126018 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.126037 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.126053 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.126071 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.126089 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.126107 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.126124 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.126142 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.126176 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.126194 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.126213 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.126231 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.126249 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.126265 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.126284 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.126300 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.126318 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.126336 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.126354 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.126370 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.126388 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.126405 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.126423 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.126441 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.126459 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.126475 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.126502 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.126521 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.126537 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.126555 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.126573 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.126592 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.126610 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.126626 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.126644 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.126660 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.126678 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.126695 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.126713 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.126731 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.126747 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.126766 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.126782 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.126800 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.126816 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.126834 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.126850 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.126868 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.126884 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.126902 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.126918 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.126936 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.126955 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.126971 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.126989 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.127008 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.127026 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.127044 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.127060 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.127078 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.127096 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.127114 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.127130 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.127148 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.127166 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.127184 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.127203 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.127221 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.127239 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.127257 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.127275 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.127291 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.127309 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.127325 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.127343 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.127359 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.127377 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.127394 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.127410 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.127428 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.127444 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.127462 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.127478 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.127496 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.127512 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.127541 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.127560 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.127577 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.127595 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.127614 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.127630 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.127649 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:43.127665 : ERROR , FIX Server , Socket error :0, socket event result :0 
