20260923-16:10:23.518756 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.542136 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.542179 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.542221 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.542263 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.542306 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.542349 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.542391 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.542434 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.542476 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.542519 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.542561 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.542604 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.542646 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.542683 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.542721 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.542959 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.543109 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.543333 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.543382 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.543429 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.543473 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.543518 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.543610 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.543664 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.543707 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.543749 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.543791 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.543833 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.543875 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.543917 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.543960 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.544002 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.544044 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.544086 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.544129 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.544268 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.544354 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.544441 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.544485 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.544527 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.544570 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.544612 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.544655 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.544697 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.544739 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.544781 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.544824 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.544866 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.544908 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.544950 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.544993 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.545035 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.545077 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.545120 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.545162 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.545204 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.545246 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.545289 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.545331 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.545373 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.545415 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.545457 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.545500 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.545543 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.545585 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.545652 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.545696 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.545737 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.545780 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.545822 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.545948 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.546000 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.546145 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.546237 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.546340 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.546385 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.546431 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.546475 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.546520 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.546566 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.546611 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.546656 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.546702 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.546746 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.546791 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.546836 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.546905 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.546950 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.546995 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.547040 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.547084 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.547129 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.547173 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.547218 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.547263 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.547307 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.547352 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.547396 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.547441 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.547486 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.547548 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.547593 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.547638 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.547847 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.547909 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.548071 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.548115 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.548195 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.548244 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.548660 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.548790 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.549120 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.549202 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.549717 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.549820 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.549868 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.549912 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.549957 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.550177 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.550275 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.550322 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.550367 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.550414 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.550459 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.550505 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.550549 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.550595 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.550642 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.550687 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.550733 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.550779 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.550823 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.550870 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.550916 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.550962 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.551001 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.551042 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.551086 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.551131 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.551177 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.551252 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.551297 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.551343 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.551388 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.551433 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.551477 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.551523 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.551567 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.551613 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.551657 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.551702 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.551747 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.551793 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.551838 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.551883 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.551927 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.551972 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.552017 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.552062 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.552106 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.552151 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.552196 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.552241 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.552285 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.552330 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.552375 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.552420 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.552464 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.552509 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.552554 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.552599 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.552643 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.552689 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.552733 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.552778 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.552823 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.552868 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.552912 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.552957 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.553002 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.553047 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.553091 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.553136 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.553180 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.553252 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.553296 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.553341 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.553385 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.553430 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.553475 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.553520 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.553565 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.553610 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.553655 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.553701 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.553744 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.553790 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.553834 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.553880 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.553925 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.553970 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.554014 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.554059 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.554104 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.554149 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.554194 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.554238 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.554282 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.554328 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.554372 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.554417 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.554461 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.554506 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.554551 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.554596 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.554640 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.554685 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.554730 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.554775 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.554819 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.554865 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.554909 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.554955 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.554994 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.555033 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.555071 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.555116 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.555161 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.555205 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.555270 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.555309 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.555353 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.555393 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.555432 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.555471 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.555510 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.555555 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.555599 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.555644 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.555689 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.555751 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.555796 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.555841 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.555887 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.555931 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.555977 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.556023 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.556068 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.556113 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.556158 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.556203 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.556248 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.556293 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.556338 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.556383 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.556428 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.556474 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.556519 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.556564 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.556609 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.556649 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.556687 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.556734 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.556773 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.556813 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.556860 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.556907 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.556954 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.557000 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.557047 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.557093 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.557139 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.557186 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.557259 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.557307 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.557353 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.557433 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.557479 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.557560 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.557608 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.557655 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.557701 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.557747 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.557793 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.557839 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.557884 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.557930 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.557976 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.558022 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.558068 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.558114 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.558161 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.558206 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.558255 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.558303 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.558348 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.558394 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.558439 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.558484 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.558529 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.558574 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.558619 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.558664 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.558709 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.558756 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.558801 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.558846 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.558892 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.558937 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.558982 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.559027 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.559072 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.559118 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.559163 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.559208 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.559278 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.559324 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.559369 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.559414 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.559458 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.559504 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:23.559549 : ERROR , FIX Server , Socket error :0, socket event result :0 
