20260923-16:11:23.795733 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.843302 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.843354 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.843370 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.843386 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.843398 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.843446 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.843462 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.843476 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.843512 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.843526 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.843553 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.843593 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.843609 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.843626 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.843662 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.843679 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.843702 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.843716 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.843752 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.843767 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.843785 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.843810 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.843843 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.843882 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.843901 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.843953 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.843969 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.844025 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.844056 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.844071 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.844106 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.844121 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.844202 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.844217 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.844522 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.844560 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.844579 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.844710 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.844741 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.844759 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.844779 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.844795 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.844815 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.844831 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.844850 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.844867 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.844885 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.844898 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.844907 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.844917 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.844934 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.844953 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.844970 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.844986 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.845006 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.845022 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.845042 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.845058 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.845090 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.845130 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.845158 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.845180 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.845213 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.845231 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.845251 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.845267 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.845287 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.845337 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.845367 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.845386 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.845407 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.845424 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.845444 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.845461 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.845537 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.845575 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.845597 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.845632 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.845651 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.845664 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.845674 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.845693 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.845998 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.846032 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.846052 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.846171 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.846194 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.846215 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.846245 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.846265 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.846282 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.846302 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.846311 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.846322 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.846342 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.846360 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.846387 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.846398 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.846418 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.846435 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.846454 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.846471 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.846482 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.846525 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.846809 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.846827 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.847566 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.847597 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.847965 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.847982 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.848000 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.848015 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.848042 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.848057 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.848072 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.848086 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.848098 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.848111 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.848125 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.848139 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.848152 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.848166 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.848177 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.848262 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.848277 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.848297 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.848319 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.848339 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.848359 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.848376 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.848656 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.848763 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.848790 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.848859 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.848917 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.848994 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.849047 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.849072 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.849094 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.849159 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.849209 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.849249 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.849327 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.849348 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.849387 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.849414 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.849474 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.849543 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.849565 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.849607 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.849629 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.849651 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.849698 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.849719 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.849785 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.849806 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.849826 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.849846 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.849863 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.849884 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.849905 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.849945 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.849966 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.849986 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.850022 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.850043 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.850064 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.850099 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.850120 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.850142 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.850182 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.850219 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.850263 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.850322 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.850380 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.850402 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.850456 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.850510 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.850562 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.850586 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.850621 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.850654 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.850696 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.850731 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.850766 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.850794 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.850824 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.850858 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.850885 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.850933 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.850960 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.850989 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.851041 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.851084 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.851100 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.851115 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.851129 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.851145 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.851162 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.851184 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.851209 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.851228 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.851252 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.851270 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.851289 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.851306 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.851325 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.851344 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.851362 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.851380 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.851396 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.851416 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.851434 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.851455 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.851472 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.851493 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.851508 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.851517 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.851523 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.851531 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.851544 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.851556 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.851566 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.851571 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.851580 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.851593 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.851913 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.852094 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.852140 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.852170 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.852195 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.852210 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.852356 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.852457 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.852492 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.852668 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.852699 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.852796 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.852892 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.852915 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.852930 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.852944 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.852958 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.852971 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.852984 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.852997 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.853024 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.853038 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.853050 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.853063 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.853089 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.853109 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.853125 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.853171 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.853208 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.853228 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.853248 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.853274 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.853302 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.853329 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.853350 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.853367 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.853631 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.853663 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.853683 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.853713 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.853734 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.853751 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.853772 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.853786 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.853806 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.853823 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.853843 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.853864 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.853883 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.853904 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.853924 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.853945 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.853963 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.853984 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.854004 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.854023 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.854041 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.854062 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.854083 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.854103 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.854131 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.854152 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.854172 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.854191 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.854213 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.854233 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.854262 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.854281 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.854302 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.854323 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.854344 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.854365 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.854385 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.854406 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.854439 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.854462 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.854483 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.854503 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.854521 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.854533 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.854542 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.854548 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.854561 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.854576 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.854870 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.854905 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.854926 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.854947 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.854963 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.854974 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:23.854983 : ERROR , FIX Server , Socket error :0, socket event result :0 
