20260923-16:37:10.190081 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.213511 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.213523 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.213535 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.213547 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.213559 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.213571 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.213584 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.213596 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.213607 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.213619 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.213632 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.213644 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.213656 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.213668 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.213680 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.213692 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.213704 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.213716 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.213728 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.213740 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.213752 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.213763 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.213776 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.213788 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.213800 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.213812 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.213824 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.213836 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.213849 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.213860 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.213872 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.213884 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.213895 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.213907 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.213920 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.213932 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.213943 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.213954 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.213967 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.213979 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.213991 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214003 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214015 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214027 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214039 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214052 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214064 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214076 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214088 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214100 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214111 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214123 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214135 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214148 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214159 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214172 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214184 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214196 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214208 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214220 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214228 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214264 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214288 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214304 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214317 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214329 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214342 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214354 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214367 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214379 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214392 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214403 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214416 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214427 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214439 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214451 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214463 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214475 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214488 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214500 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214512 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214524 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214536 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214548 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214561 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214573 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214586 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214598 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214610 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214622 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214634 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214642 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214654 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214666 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214679 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214691 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214702 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214714 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214726 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214739 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214751 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214763 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214775 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214787 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214798 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214811 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214823 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214835 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214847 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214859 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214870 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214882 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214895 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214907 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214919 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214931 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214943 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214955 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214967 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214979 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.214990 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215002 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215014 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215026 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215038 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215050 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215062 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215074 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215086 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215098 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215110 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215121 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215134 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215146 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215158 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215170 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215183 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215194 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215206 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215218 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215229 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215241 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215252 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215264 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215275 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215287 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215298 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215310 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215322 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215334 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215345 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215388 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215406 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215421 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215434 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215446 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215459 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215472 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215484 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215496 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215508 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215520 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215531 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215543 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215554 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215566 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215578 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215590 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215601 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215613 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215624 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215636 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215647 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215659 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215671 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215682 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215694 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215705 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215717 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215729 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215741 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215753 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215765 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215777 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215789 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215800 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215812 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215824 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215836 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215848 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215860 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215871 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215884 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215896 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215909 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215921 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215933 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215944 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215956 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215968 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215980 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.215992 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.216005 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.216017 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.216029 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.216041 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.216053 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.216065 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.216077 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.216089 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.216101 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.216112 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:37:10.216125 : ERROR , FIX Server , Socket error :0, socket event result :0 
