20260923-16:10:50.313536 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:50.727471 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:50.727509 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:50.727516 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:50.727532 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:50.727539 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:50.727546 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:50.727552 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:50.727558 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:50.727562 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:50.727567 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:50.727571 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:50.727574 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:50.727576 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:50.727579 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:50.727581 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:50.727584 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:50.727586 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:50.727589 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:50.727591 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:50.727594 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:50.727597 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:50.727599 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:50.727605 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:50.727611 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:50.727617 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:50.727623 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:50.727629 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:50.727635 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:50.727641 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:50.727647 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:50.727653 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:50.727659 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:50.727665 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:50.727671 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:50.727678 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:50.727685 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:50.727691 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:50.727697 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:50.727703 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:50.727709 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:50.727715 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:50.727721 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:50.727727 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:50.727733 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:50.727739 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:50.727745 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:50.727752 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:50.727758 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:50.727765 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:50.727771 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:50.727777 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:10:50.727783 : ERROR , FIX Server , Socket error :0, socket event result :0 
