20260923-16:11:11.726388 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.794805 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.794815 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.794824 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.794829 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.794834 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.794839 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.794844 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.794850 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.794859 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.794868 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.794878 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.794887 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.794897 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.794906 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.794912 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.794921 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.794930 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.794939 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.794949 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.794958 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.794964 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795000 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795011 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795022 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795032 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795042 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795051 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795060 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795070 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795079 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795085 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795094 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795104 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795113 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795122 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795146 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795155 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795161 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795170 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795179 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795191 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795201 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795210 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795219 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795229 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795271 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795283 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795293 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795304 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795314 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795323 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795332 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795341 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795350 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795362 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795373 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795385 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795396 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795406 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795415 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795424 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795434 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795443 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795453 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795462 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795471 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795477 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795485 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795494 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795535 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795561 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795572 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795582 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795592 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795602 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795611 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795621 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795629 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795639 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795648 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795657 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795666 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795698 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795709 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795719 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795750 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795761 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795769 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795780 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795786 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795793 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795800 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795806 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795826 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795835 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795843 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795850 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795857 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795865 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795875 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795881 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795891 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795897 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795907 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795913 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795961 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795975 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795986 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.795996 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796006 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796015 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796025 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796034 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796043 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796049 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796058 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796067 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796077 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796086 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796095 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796104 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796110 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796119 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796128 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796138 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796147 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796157 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796166 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796172 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796207 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796218 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796229 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796237 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796243 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796247 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796252 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796257 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796262 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796267 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796271 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796276 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796281 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796286 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796290 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796295 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796300 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796305 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796309 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796314 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796319 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796323 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796328 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796333 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796377 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796385 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796390 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796395 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796400 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796405 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796410 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796414 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796419 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796424 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796429 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796433 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796438 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796443 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796448 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796452 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796457 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796462 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796467 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796471 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796476 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796481 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796486 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796490 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796522 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796533 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796539 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796544 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796549 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796553 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796558 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796563 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796568 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796573 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796578 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796583 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796587 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796592 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796597 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796602 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796607 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796611 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796616 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796621 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796626 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796631 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796636 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796640 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796676 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796685 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796692 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796697 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796702 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796707 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796712 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796716 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796721 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796726 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796731 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796736 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796740 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796745 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796750 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796755 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796760 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796765 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796770 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.796774 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.797021 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.797031 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.797038 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.797049 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.797138 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.797148 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.797155 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.797160 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.797165 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.797170 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.797175 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.797179 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.797184 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.797189 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.797194 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.797198 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.797203 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.797208 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.797213 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.797217 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.797222 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.797227 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.797232 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.797237 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.797242 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.797246 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.797251 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.797256 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.797300 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.797312 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.797323 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.797332 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.797342 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.797352 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.797357 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.797366 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.797376 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.797385 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.797395 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.797404 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.797413 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.797419 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.797427 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.797437 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.797446 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.797456 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.797466 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.797476 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.797481 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.797494 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.797503 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.797513 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.797578 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.797590 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.797602 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.797612 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.797622 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.797632 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.797642 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.797648 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.797656 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.797666 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.797676 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.797681 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.797690 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.797699 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.797709 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.797719 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.797729 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.797734 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.797743 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.797753 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.797762 : ERROR , FIX Server , Socket error :0, socket event result :0 
20260923-16:11:11.797771 : ERROR , FIX Server , Socket error :0, socket event result :0 
